menu_code,restaurant_code,name,price,description
MEN1288,RES0062,얼큰동태탕(대),48000.0,"4인 기준, 공기밥 포함"
MEN1289,RES0062,오징어보쌈(중),38000.0,오징어숙회+보쌈+돌돌말이김치+쌈야채
MEN1290,RES0062,오징어보쌈(대),48000.0,오징어숙회+보쌈+돌돌말이김치+쌈야채
MEN1291,RES0062,보쌈(중),35000.0,보쌈+돌돌말이김치+쌈야채
MEN1292,RES0062,보쌈(대),45000.0,보쌈+돌돌말이김치+쌈야채
MEN1293,RES0062,보쌈한접시,15000.0,부드러운 보쌈고기 추가
MEN1294,RES0062,점심특선 － 꼬막비빔소면,11000.0,"쫄깃한 꼬막과 매콤한 양념이 어우러진, 점심에 딱 좋은 시원한 한 그릇"
MEN1295,RES0063,소고기 쌀국수,10500.0,"쌀국수+육수+반찬(단무지, 칠리소스)"
MEN1296,RES0063,해물 짬뽕 쌀국수,11000.0,"짬뽕쌀국수+짬뽕육수+반찬(단무지, 칠리소스)"
MEN1297,RES0063,고수추가,1000.0,"고수를 좋아하시는 고수님들, 저희는 모든 메뉴에 고수가 들어있지 않습니다. 고수를 좋아하신다면 추가를 부탁드려요~ :)"
MEN1298,RES0063,양파절임,500.0,
MEN1299,RES0063,새우링(5개),5500.0,
MEN1300,RES0063,반미 1인 set,16000.0,"미니쌀국수+반미+반찬(단무지, 칠리소스) 
인기 메뉴 반미와 쌀국수의 놀라운 조합"
MEN1301,RES0063,쌀국수 1인 set,15500.0,"쌀국수+미니볶음밥 선택+반찬(단무지, 칠리소스)
포안 최고 인기 메뉴를 한번에 ~ 든든하게 즐겨보세요"
MEN1302,RES0063,포돈 1인 set(1인분),15500.0,"미니쌀국수+돈까스+반찬(단무지, 칠리소스, 돈까스소스)"
MEN1303,RES0063,볶음밥 1인 set(1),15500.0,"볶음밥+미니쌀국수+반찬(단무지,칠리소스)"
MEN1304,RES0063,콜라 245ml,1000.0,
MEN1305,RES0063,사이다 245ml,1000.0,
MEN1306,RES0063,해물 볶음밥,10500.0,해물볶음밥+반찬(단무지)
MEN1307,RES0063,월남쌈 3pcs,9500.0,월남쌈+땅콩소스
MEN1308,RES0063,분짜,12000.0,분짜+분짜소스+반찬(단무지)
MEN1309,RES0063,반미,9500.0,반미
MEN1310,RES0063,파인애플 볶음밥,10500.0,파인애플볶음밥+반찬(단무지)
MEN1311,RES0063,해물 볶음면~,10500.0,"해물볶음면+반찬(단무지, 칠리소스)"
MEN1312,RES0063,고기짜조((큰) 3개),8000.0,짜조+짜조소스
MEN1313,RES0063,매운칠리소스 추가 (스위트칠리x),500.0,중독성있는 포안 전매특허 칠리소스. 모든 메뉴를 얼큰버전으로 만들어주는 매직 모든 메뉴와 다 잘 어울려요. 굉장히 매콤해요
MEN1314,RES0064,경성꽈배기 3개,2500.0,
MEN1315,RES0064,팥도넛츠,1500.0,
MEN1316,RES0064,치즈볼,1500.0,
MEN1317,RES0064,감자고로케,1500.0,
MEN1318,RES0065,모둠전,22000.0,
MEN1319,RES0065,닭볶음탕,30000.0,
MEN1320,RES0065,오뎅탕,20000.0,
MEN1321,RES0065,골뱅이소면,20000.0,
MEN1322,RES0065,무뼈닭발,18000.0,
MEN1323,RES0065,치즈계란말이,15000.0,
MEN1324,RES0065,두부김치,15000.0,
MEN1325,RES0065,묵무침,12000.0,
MEN1326,RES0065,먹태,18000.0,
MEN1327,RES0065,마른한치,15000.0,
MEN1328,RES0065,마른오징어,12000.0,
MEN1329,RES0065,황도,8000.0,
MEN1330,RES0065,추억의도시락,5000.0,
MEN1331,RES0065,계란찜,8000.0,
MEN1332,RES0065,육전,22000.0,
MEN1333,RES0065,파전,18000.0,
MEN1334,RES0065,동태전,15000.0,
MEN1335,RES0065,감자전,15000.0,
MEN1336,RES0065,부추전,15000.0,
MEN1337,RES0065,김치전,15000.0,
MEN1338,RES0065,굴전(계절),18000.0,
MEN1339,RES0066,시래불고기,23000.0,국내산 소고기 등심을 이용한 저희 시래불고기는 담백하고 깔끔한 맛으로 고객님의 입맛을 사로잡고 있습니다.
MEN1340,RES0066,봉평메밀막국수 (물/비빔),10000.0,
MEN1341,RES0066,시래보신전골,,얼큰하고 구수한 국물과 야들야들한 아롱사태의 만남!! 드셔보시면 왜 보신전골인지 아실것입니다~!!
MEN1342,RES0066,한우육회,27000.0,
MEN1343,RES0066,명품생삼겹살 1인 180g,18000.0,
MEN1344,RES0066,[점심특선] 소불고기전골 (2인),30000.0,
MEN1345,RES0066,[점심특선] 시래기밥상,9000.0,
MEN1346,RES0066,시래소고기보신탕,,
MEN1347,RES0066,한우육회비빔밥,13000.0,
MEN1348,RES0066,시래갈치조림,14000.0,
MEN1349,RES0067,반반피자 [레귤러],17700.0,두가지 맛을 한번에 즐기는 6조각 피자 [10인치] 토마토 소스를 사용한 메뉴만 가능합니다
MEN1350,RES0067,반반피자 [라지],22700.0,두가지 맛을 한번에 즐기는 8조각 피자 [13인치] 토마토 소스를 사용한 메뉴만 가능합니다
MEN1351,RES0067,수제 라구 루꼴라 피자 [R],22700.0,직접 조리한 홈메이드 라구와 신선한 루꼴라. 그라나파다노 치즈로 마무리
MEN1352,RES0067,갈릭 옥수수 새우 피자 [R],23700.0,한 입에 새우 하나가 목표. 수제 갈릭 디핑 소스로 마무리
MEN1353,RES0067,[시그니처] 한국 피자 [R],22700.0,"직접 재운 돼지불고기, 직접 볶은 마법의 김치, 헤어나올 수 없는 매력의 시그니처 피자"
MEN1354,RES0067,오리지널 치즈 피자 [L],21700.0,치즈 피자가ㅏ 맛있어야 맛있는 피자집
MEN1355,RES0067,페퍼로니 피자 [L],22700.0,좋아하는 페퍼로니를 적당하게 토핑한 피자
MEN1356,RES0067,더블 페퍼로니 피자 [L],25700.0,담백하고 짭짤한 페퍼로니 가득 말 그대로 페퍼로니 가득가득
MEN1357,RES0067,통 베이컨 하와이안 피자 [L],25700.0,육즙 가득 통 베이컨과 통 파인애플을 슬라이스해서 올린 피자
MEN1358,RES0067,무화과 잼 고르곤졸라 피자 [L],24700.0,일반 꿀보다 매력적인 무화과 잼 위에 최상급 모짜렐라 치즈와 고르곤졸라 치즈
MEN1359,RES0067,치즈 프라이 피자 [L],26700.0,"주문 즉시 튀긴 감자를 왕창. 나초 소스와 수제 갈릭 디핑 소스, 시즈닝"
MEN1360,RES0067,크리스 콤비네이션 [L],26700.0,여러가지 토핑의 조합으로 호불호 없는 시그니처 피자
MEN1361,RES0067,오리지널 치즈 피자 [R],16700.0,치즈 피자가 맛있어야 맛있는 피자집
MEN1362,RES0067,마스카포네 바질 피자 [L],27700.0,"토마토 소스, 모짜렐라 치즈, 마스카포네 치즈, 수제 바질 페스토"
MEN1363,RES0067,수제 라구 루꼴라 피자 [L],28700.0,직접 조리한 홈메이드 라구와 신선한 루꼴라. 그라나파다노 치즈로 마무리
MEN1364,RES0067,갈릭 옥수수 새우 피자 [L],29700.0,한입에 새우 하나가 목표. 수제 갈릭 디핑 소스로 마무리
MEN1365,RES0067,[시그니처] 한국 피자 [L],28700.0,"직접 재운 돼지불고기, 직접 볶은 마법의 김치, 헤어나올 수 없는 매력의 시그니처 피자"
MEN1366,RES0067,오리지널 치즈 피자 p[1인피자],9700.0,치즈 피자가 맛있어야 맛있는 피자집
MEN1367,RES0067,페퍼로니 피자 p[1인피자],10700.0,좋아하는 페퍼로니를 적당하게 토핑한 피자
MEN1368,RES0067,더블 페퍼로니 피자 p[1인피자],12700.0,담백하고 짭짤한 페퍼로니 가득 말 그대로 가득가득
MEN1369,RES0067,통베이컨 하와이안 피자 p[1인피자],12800.0,육즙 가득 통 베이컨과 통 파인애플을 슬라이스해서 올린 피자
MEN1370,RES0067,무화과잼 고르곤졸라피자 p[1인피자],11800.0,일반 꿀보다 매력적인 무화과 잼 위에 최상급 모짜렐라 치즈와 고르곤졸라 치즈
MEN1371,RES0067,치즈프라이 포테이토피자 p[1인피자],12500.0,"주문 즉시 튀긴 감자를 왕창. 나초 소스와 수제 갈릭 디핑 소스, 시즈닝"
MEN1372,RES0067,페퍼로니 피자 [R],17700.0,좋아하는 페퍼로니를 적당하게 토핑한 피자
MEN1373,RES0067,크리스 콤비네이션 p[1인피자],13700.0,여러가지 토핑의 조합으로 호불호 없는 시그니처 피자
MEN1374,RES0067,마스카포네 바질 피자 p[1인피자],12700.0,부드러운 마스카포네 치즈와 홈메이드 바질 페스토
MEN1375,RES0067,수제 라구 루꼴라 피자 p[1인피자],13700.0,"직접 조리한 홈메이드 라구와 신선한 루꼴라, 그라나파다노 치즈로 마무리"
MEN1376,RES0067,갈릭 옥수수 새우 피자 p[1인피자],14900.0,"한입에 새우 하나가 목표, 수제 갈릭 디핑 소스로 마무리"
MEN1377,RES0067,[시그니처] 한국 피자 p[1인피자],13700.0,"직접 재운 돼지불고기, 직접 볶은 마법의 김치, 헤어나올 수 없는 매력의 시그니처 피자"
MEN1378,RES0067,토마토 파스타,12700.0,신선한 토마토와 비법 재료들을 직접 끓인 수제 토마토 파스타
MEN1379,RES0067,바질 파스타,12700.0,"산지 직송 바질 잎을 사용한 홈메이드 바질 페스토, 그라다파다노, 생레몬, 레몬 제스트"
MEN1380,RES0067,봉골레 파스타,14700.0,"신선한 산지 직송 모시조개, 검색되는 모든 파스타집과 비교해도 1등 자신 있습니다."
MEN1381,RES0067,잠봉 크림 파스타,15700.0,"신선한 우유 크림 베이스에 통 베이컨, 체다 치즈, 만가닥 버섯, 잠봉 햄"
MEN1382,RES0067,라구 파스타,15700.0,"각종 야채와 소고기, 돼지고기로 직접 끓인 라구 소스, 루꼴라, 그라나파다노 치즈로 마무리"
MEN1383,RES0067,더블 페퍼로니 피자 [R],18700.0,담백하고 짭짤한 페퍼로니 가득 말 그대로 가득 가득
MEN1384,RES0067,통 베이컨 하와이안 피자 [R],19700.0,육즙 가득 통 베이컨과 통 파인애플을 슬라이스해서 올린 피자
MEN1385,RES0067,무화과 잼 고르곤졸라 피자 [R],18700.0,일반 꿀보다 매력적인 무화과 잼 위에 최상급 모짜렐라 치즈와 고르곤졸라 치즈
MEN1386,RES0067,치즈 프라이 피자 [R],19900.0,"주문 즉시 튀긴 감자를 왕창. 나초 소스와 수제 갈릭 디핑 소스, 시즈닝"
MEN1387,RES0067,크리스 콤비네이션 [R],21700.0,여러가지 토핑의 조합으로 호불호 없는 시그니처 피자
MEN1388,RES0067,마스카포네 바질 피자 [R],21700.0,"토마토 소스, 모짜렐라 치즈, 마스카포네 치즈, 수제 바질 페스토"
MEN1389,RES0068,페퍼로니 한판,22000.0,
MEN1390,RES0068,페퍼로니 반판,15000.0,
MEN1391,RES0068,콘치즈 피자 반판,16000.0,
MEN1392,RES0068,버섯 피자 한판,23000.0,
MEN1393,RES0068,버섯 피자 반판,16000.0,
MEN1394,RES0068,고르곤졸라 한판,24000.0,
MEN1395,RES0068,고르곤 졸라 반판,17000.0,
MEN1396,RES0068,하와이안 피자 한판,23000.0,
MEN1397,RES0068,하와이안 피자 반판,16000.0,
MEN1398,RES0068,매콤 토마토 파스타,12000.0,
MEN1399,RES0068,베이컨 크림 파스타,12000.0,
MEN1400,RES0068,볼로네제 파스타,12000.0,
MEN1401,RES0068,시카고 피자,25000.0,
MEN1402,RES0068,매콤 떡볶이,9900.0,
MEN1403,RES0068,감자튀김,8900.0,
MEN1404,RES0068,맥앤치즈,9900.0,
MEN1405,RES0068,쥐포 오븐구이,7900.0,
MEN1406,RES0068,콘치즈,7900.0,
MEN1407,RES0068,반건조 오징어,15000.0,
MEN1408,RES0068,먹태,14900.0,
MEN1409,RES0068,순살치킨,16000.0,
MEN1410,RES0068,마약토마토,8900.0,
MEN1411,RES0068,나쵸,8900.0,
MEN1412,RES0068,베이컨 할라피뇨피자 한판,23000.0,
MEN1413,RES0068,핫윙,8900.0,
MEN1414,RES0068,츄러스,8900.0,
MEN1415,RES0068,치즈볼,7900.0,
MEN1416,RES0068,황도,7900.0,
MEN1417,RES0068,파인샤벳,7000.0,
MEN1418,RES0068,소주,5000.0,
MEN1419,RES0068,병맥주,5000.0,
MEN1420,RES0068,생맥주,4500.0,
MEN1421,RES0068,꿀맥주,5000.0,
MEN1422,RES0068,소맥,5500.0,
MEN1423,RES0068,베이컨 할라피뇨 피자 반판,16000.0,
MEN1424,RES0068,페일에일,6500.0,
MEN1425,RES0068,오트밀스타우트,6500.0,
MEN1426,RES0068,시나몬스타우트,7000.0,
MEN1427,RES0068,청하,5500.0,
MEN1428,RES0068,별빛청하,6000.0,
MEN1429,RES0068,잭다니엘 샷or언더,5000.0,
MEN1430,RES0068,잭허니 샷or언더,5000.0,
MEN1431,RES0068,호세샷or언더,5000.0,
MEN1432,RES0068,산토리 샷or언더,5000.0,
MEN1433,RES0068,깔루아 샷or언더,5000.0,
MEN1434,RES0068,콤비네이션 한판,25000.0,
MEN1435,RES0068,봄베이 샷or 언더,5000.0,
MEN1436,RES0068,말리부 샷or언더,5000.0,
MEN1437,RES0068,예게 샷or언더,5000.0,
MEN1438,RES0068,앱솔루트 샷or언더,5000.0,
MEN1439,RES0068,산토리 하이볼,8000.0,
MEN1440,RES0068,진토닉,8000.0,
MEN1441,RES0068,깔루아밀크,8000.0,
MEN1442,RES0068,예거밤,8000.0,
MEN1443,RES0068,허니스프라이트,8000.0,
MEN1444,RES0068,잭진저,8000.0,
MEN1445,RES0068,콤비네이션 반판,18000.0,
MEN1446,RES0068,잭콕,8000.0,
MEN1447,RES0068,말리부오렌지,8000.0,
MEN1448,RES0068,잭허니375ml,43000.0,
MEN1449,RES0068,잭다니엘375ml,43000.0,
MEN1450,RES0068,치즈피자 한판,21000.0,
MEN1451,RES0068,치즈피자 반판,14000.0,
MEN1452,RES0068,콘치즈 피자 한판,23000.0,
MEN1453,RES0069,모듬생선구이,55000.0,
MEN1454,RES0069,고등어정식(2인이상),13000.0,
MEN1455,RES0069,갈치조림(대),55000.0,
MEN1456,RES0069,갈치조림(중),45000.0,
MEN1457,RES0069,동태전골(대),45000.0,
MEN1458,RES0069,동태전골(중),35000.0,
MEN1459,RES0069,고등어무조림,11000.0,
MEN1460,RES0069,김치찌개,9000.0,
MEN1461,RES0069,된장찌개,9000.0,
MEN1462,RES0069,제육볶음,11000.0,
MEN1463,RES0069,계란말이,8000.0,
MEN1464,RES0069,돌솥밥,3000.0,
MEN1465,RES0069,임연수구이,15000.0,
MEN1466,RES0069,고등어구이,14000.0,
MEN1467,RES0069,삼치구이,14000.0,
MEN1468,RES0069,동태탕,11000.0,
MEN1469,RES0069,알탕,11000.0,
MEN1470,RES0069,알밥,11000.0,
MEN1471,RES0069,코다리조림(대),55000.0,
MEN1472,RES0069,코다리조림(중),45000.0,
MEN1473,RES0070,조개마카롱,3800.0,"3,800원 ~ 4,300원"
MEN1474,RES0070,버터떡(5개)세트,7500.0,
MEN1475,RES0070,카페모카,4300.0,
MEN1476,RES0070,토피넛라떼,4300.0,
MEN1477,RES0070,말차라떼,4300.0,
MEN1478,RES0070,초코라떼,4300.0,
MEN1479,RES0070,리얼딸기라떼,5500.0,
MEN1480,RES0070,아이스티(복숭아),3200.0,
MEN1481,RES0070,플레인요거트스무디,5500.0,
MEN1482,RES0070,리얼딸기요거트스무디,5700.0,
MEN1483,RES0070,리얼블루베리요거트스무디,5700.0,
MEN1484,RES0070,자바칩프라페,5500.0,
MEN1485,RES0070,두바이쫀득쿠키(두쫀쿠),5900.0,
MEN1486,RES0070,녹차프라페,5500.0,
MEN1487,RES0070,죠리퐁프라페,5500.0,
MEN1488,RES0070,루이보스티,3000.0,
MEN1489,RES0070,박스포장추가,1000.0,
MEN1490,RES0070,일반보냉백 추가,1000.0,
MEN1491,RES0070,선물용보냉백추가,2000.0,
MEN1492,RES0070,최고급 플레인 크로플,4300.0,"겉바속촉 크로플:) + 슈가파우더 토핑
최고급 프랑스 천연버터 사용"
MEN1493,RES0070,최고급 누텔라 크로플,4800.0,"겉바속촉 크로플 + 악마의 잼 누텔라 + 슈가파우더 토핑
최고급 프랑스 천연버터 사용"
MEN1494,RES0070,아메리카노,2900.0,
MEN1495,RES0070,1리터보틀아메리카노,6800.0,
MEN1496,RES0070,아샷추(아이스티샷추가),3700.0,
MEN1497,RES0070,카페라떼,3700.0,
MEN1498,RES0070,바닐라라떼,4300.0,
MEN1499,RES0071,곱창구이,25000.0,당일도축한 신선한 한우곱창입니다.
MEN1500,RES0071,막창구이,25000.0,
MEN1501,RES0071,특양구이,26000.0,
MEN1502,RES0071,모듬구이,25000.0,
MEN1503,RES0071,대창구이,25000.0,육즙가득 통통한 대창~!
MEN1504,RES0071,양념대창구이,25000.0,
MEN1505,RES0071,염통구이,15000.0,
MEN1506,RES0071,볶음밥,3000.0,
MEN1507,RES0071,묵사발,5000.0,
MEN1508,RES0073,열무국수,8000.0,
MEN1509,RES0073,콩국수,10000.0,
MEN1510,RES0073,열무보리밥,9000.0,
MEN1511,RES0073,오리지널수제비,9000.0,
MEN1512,RES0073,얼큰수제비,9000.0,
MEN1513,RES0073,잔치국수,7000.0,
MEN1514,RES0073,고기만두,5000.0,
MEN1515,RES0074,모둠 돈카츠,16500.0,등심 돈카츠와 안심 돈카츠를 동시에 즐길수 있어요
MEN1516,RES0074,치즈롤 돈카츠,14000.0,청정 냉장 돈육 등심과 100% 자연산 모짜렐라 치즈와 체다 치즈를 믹스한 롤돈카츠
MEN1517,RES0074,특 모둠 카츠,18000.0,기본 모둠 돈카츠에서 등심 중량이 줄고 안심이 그 만큼 더 들어가는 메뉴입니다. 등심 135g + 안심 140g
MEN1518,RES0074,기린 이치방(330ml) 병맥주,6000.0,
MEN1519,RES0074,삿포로(330ml) 병맥주,6000.0,
MEN1520,RES0074,토리카츠 ( 치킨 카츠),13000.0,"닭가슴살을 디나인만의 연육법으로 재탄생시켜 부드럽게 튀겨낸 카츠, 토리카츠로 여태 먹어보지 못한 아주 부드러운 카츠"
MEN1521,RES0074,토리카츠산도,8000.0,
MEN1522,RES0074,(찍어먹는)순메밀 자루소바,9000.0,
MEN1523,RES0074,자루소바 로스카츠,13500.0,자루소바와 등심 한덩이
MEN1524,RES0074,자루소바 토리카츠,13000.0,자루소바와 토리 한덩이
MEN1525,RES0074,자루소바 에비후라이1p,13000.0,
MEN1526,RES0074,로스카츠 에비후라이2p 정식,15000.0,에비후라이 2p와 등심 한덩이 정식
MEN1527,RES0074,히레(안심) 카츠,14000.0,등심 돈카츠와는 또 다른 부드러운 식감과 고소한 풍미의 돈카츠
MEN1528,RES0074,히레2p 에비후라이2p 정식,15000.0,
MEN1529,RES0074,등심 추가,5000.0,
MEN1530,RES0074,치즈 2p 추가,5000.0,
MEN1531,RES0074,안심 2p 추가,4500.0,
MEN1532,RES0074,토리카츠 추가,4500.0,
MEN1533,RES0074,비프키마카레 추가,4500.0,
MEN1534,RES0074,에비후라이 추가,5000.0,
MEN1535,RES0074,에비 후라이 3p,13000.0,
MEN1536,RES0074,히레2p 토리카츠 정식,14000.0,안심과 토리카츠를 함께 즐기실 분들에게 추천드립니다.
MEN1537,RES0074,토리카츠 에비후라이2p 정식,14500.0,
MEN1538,RES0074,로스(등심) 카츠,13000.0,300시간 진공숙성한 1+등급 등심을 튀겨낸 겉바속촉 돈가츠
MEN1539,RES0074,비프 키마카레우동,10000.0,
MEN1540,RES0074,비프 키마카레우동+로스 카츠,14500.0,
MEN1541,RES0074,비프 키마카레우동+토리카츠,14000.0,
MEN1542,RES0074,비프 키마카레우동+에비후라이,14000.0,
MEN1543,RES0074,김치 카츠 나베,11000.0,바삭한 돈카츠와 치즈를 올린 시원 칼칼한 디나인만의 김치찌개
MEN1544,RES0074,비프 키마 카레 카츠,14000.0,소고기를 넣은 기본에 충실한 카레와 바삭한 돈카츠
MEN1545,RES0074,두툼카츠산도,8000.0,
MEN1546,RES0074,코카콜라,2000.0,
MEN1547,RES0074,제로콜라,2000.0,
MEN1548,RES0074,스프라이트,2000.0,
MEN1549,RES0075,워크인/예약문의 항시가능,,미리 필요하신 시간 웨이팅 걸어놓을수있습니다
MEN1550,RES0075,메뉴 수시 변동,,계절 날씨에 따라 수시로 변경될수있습니다
MEN1551,RES0075,감태 트러플전복카츠산도,15000.0,"트러플마요 전복내장소스에 곁들여먹는
전복카츠산도"
MEN1552,RES0075,두부가지라구요,18000.0,구운 두부와 가지위에 5시간동안직접 끓여 만든 라구소스와 깻잎토핑 두가지 치즈
MEN1553,RES0075,열무 명란 참기름파스타,17000.0,"이탈리아 남부에서 영감받은 열무,참기름,명란이 중심이되는 파스타입니다"
MEN1554,RES0075,심야식당풍 뽈뽀,29000.0,"2시간동안 간장에 저온조리한 부드러운 문어와
메쉬포테이토의 조합"
MEN1555,RES0075,대가리비 조개 새우술찜,26000.0,"시원한 감칠맛의 가리비와 시원한 국물이 있는
술찜 입니다 파스타 추가 가능합니다"
MEN1556,RES0075,대가리비 조개 새우술찜 파스타추가,3000.0,"대가리비 조개 새우 술찜을 드시고 남은 국물에
면추가 강력추천입니다"
MEN1557,RES0075,트러플 아나 타마고,18000.0,"한입의 감동 살짝조리고 구운 장어와 반숙계란에
트러플 장어육수로 조린 니쯔매소스!"
MEN1558,RES0075,커리나스하마시아게,18000.0,"가지사이에 다진 소,돼지고기를 넣고 튀겨내
숙성 커리와 곁들어 먹는요리"
MEN1559,RES0075,사카나 나메로우,28000.0,깍둑자른생선회에 한식터치가 들어간양념과 프리미엄김과함께싸먹는 요리
MEN1560,RES0075,그래 놀라운 크림치즈와토마토,9000.0,그래놀라와크림치즈 토마토 그리고 유자청
MEN1561,RES0075,청양 치킨 프리카세,3000.0,드시다가 파스타추가하시면 새로운요리처럼 나와요
MEN1562,RES0075,나폴리탄,17000.0,케첩 소스 베이스의 일본 가정식 스파게티
MEN1563,RES0075,나고야풍 테바사키 아게니,13000.0,"전분에튀긴 닭날개를 간장에빠르게 조린
나고야풍 닭날개요리"
MEN1564,RES0075,청양치킨 프리카세,23000.0,양송이와 양파를 갈아서만든 프랑스식 치킨스튜 바게트빵과 곁들여먹습니다
MEN1565,RES0075,구운대삼치와쪽파치미추리,18000.0,횟감용대삼치를 구워 쪽파로 재해석한 치미추리소스를 곁들여먹는요리
MEN1566,RES0075,해물 모든 짬뽕파스타,25000.0,"심야식당풍 불맛 해장 짬뽕파스타
주문과동시에 조리되는 리얼짬뽕"
MEN1567,RES0075,구운 알배추와 미소크림소스,10000.0,이븐하게 익힌 알배추에 미소크림소스를 얹어서 튀긴대파와 함께 먹는요리
MEN1568,RES0075,부타노 가쿠니,25000.0,부드럽게 익혀낸 삼겹살을 간장에조려 야채와 버섯 청경채와 함께 즐기는 일본식동파육
MEN1569,RES0075,심야식당 중도 오마카세,,매일밤 12시 메뉴판에 없는 메뉴도 가능하면 해드립니다.
MEN1570,RES0075,계절 모듬 사시미,38000.0,"엄선된 제철 어종을 0°C빙장숙성과 건식숙성
으로 생선 본연의 감칠맛을 최대로 끌어올렸습다"
MEN1571,RES0076,마라탕,7000.0,7000원부터 14000원까지 조리 가능
MEN1572,RES0076,마라샹궈,15000.0,15000원부터 조리 가능
MEN1573,RES0076,마라만두,7000.0,"입안가득 육즙
자꾸 손이가는 얼얼한 매운맛"
MEN1574,RES0076,멘보샤,6900.0,"4p 6,900 / 7p 11,900"
MEN1575,RES0076,꽃빵튀김,4000.0,"4p 4,000 / 6p 6,000"
MEN1576,RES0076,로제마라샹궈,15000.0,"15,000원부터 조리가능"
MEN1577,RES0076,"샤브전골(11월~2월, 계절메뉴)",,"3만원부터 가능~
식사, 술안주 모두 일품
마라를 못드시는 분에게도 좋아요."
MEN1578,RES0076,꿔바로우,11900.0,"소 11,900 / 대 18,000"
MEN1579,RES0076,크림새우,14900.0,
MEN1580,RES0076,칠리새우,14900.0,
MEN1581,RES0076,새우볶음밥,7900.0,
MEN1582,RES0076,소고기볶음밥,7900.0,
MEN1583,RES0076,튀김양꼬치(10p),15000.0,
MEN1584,RES0077,크리스피치킨,9900.0,바삭한 후라이드 치킨 !
MEN1585,RES0077,두마리 치킨,19000.0,두마리사시면 800원 할인해드립니다^^ (양념 또는 간장등으로 변경시 1000원 추가)
MEN1586,RES0077,양념치킨,10900.0,옛날 양념치킨맛 그대로 !
MEN1587,RES0077,간장치킨,10900.0,마늘간장소스가 듬뿍 !
MEN1588,RES0077,모듬감자,8900.0,8가지 종류에 감자가 한가득 !
MEN1589,RES0077,크리스피치킨+모듬감자,18000.0,양념 또는 간장으로 변경시 1000원 추가
MEN1590,RES0077,크리스피치킨+500cc 두잔,15500.0,양념 또는 간장으로 변경시 1000원 추가
MEN1591,RES0079,떡튀순,6000.0,
MEN1592,RES0079,떡튀김,5000.0,
MEN1593,RES0079,떡순대,5000.0,
MEN1594,RES0079,떡어묵,5000.0,
MEN1595,RES0079,떡볶이,4000.0,
MEN1596,RES0079,순대,4500.0,
MEN1597,RES0079,튀김,4000.0,
MEN1598,RES0079,어묵,3000.0,
MEN1599,RES0080,아메리카노(ICE),2800.0,
MEN1600,RES0080,멕시칸칠리시즈닝,600.0,
MEN1601,RES0080,시나몬시즈닝,600.0,
MEN1602,RES0080,New) 트러플베이컨해쉬버거 SET,12400.0,"짭짤한 베이컨, 바삭~ 담백한 해쉬브라운이 들어가 더 풍부하게"
MEN1603,RES0080,New) 트러플베이컨해쉬버거,8700.0,"짭짤한 베이컨, 바삭~ 담백한 해쉬브라운이 들어가 더 풍부하게"
MEN1604,RES0080,펩시콜라 355ml,2300.0,
MEN1605,RES0080,양념너겟(멕시칸칠리),3500.0,
MEN1606,RES0080,펩시제로콜라 355ml,2300.0,
MEN1607,RES0080,양념너겟(샤워크림어니언),3500.0,
MEN1608,RES0080,할라피뇨치즈버거 세트,10600.0,아메리칸 클래식 치즈버거에 매콤한 할라피뇨를 더해 속까지 꽉 찬 맛
MEN1609,RES0080,칠성사이다 355ml,2300.0,
MEN1610,RES0080,츄러스,3500.0,
MEN1611,RES0080,New) 트러플치즈버거,6600.0,트러플크림소스의 깊고 진한 풍미를 느낄 수 있는 트러플치즈버거
MEN1612,RES0080,할라피뇨치즈 버거,6900.0,아메리칸 클래식 치즈버거에 매콤한 할라피뇨를 더해 속까지 꽉 찬 맛
MEN1613,RES0080,프렌치프라이(L),2700.0,
MEN1614,RES0080,탐스오렌지 355ml,2300.0,
MEN1615,RES0080,할라피뇨더블치즈버거 세트,13600.0,할라피뇨치즈버거에 치즈와 비프패티를 두 배로! 완벽한 맛의 밸런스
MEN1616,RES0080,할라피뇨더블치즈 버거,9900.0,할라피뇨치즈버거에 치즈와 비프패티를 두 배로! 완벽한 맛의 밸런스
MEN1617,RES0080,트레비레몬 355ml,2500.0,
MEN1618,RES0080,프레쉬버거 세트,8600.0,Simple is the best의 철학이 담긴 버거리의 대표 가성비 버거
MEN1619,RES0080,프레쉬버거,4900.0,Simple is the best의 철학이 담긴 버거리의 대표 가성비 버거
MEN1620,RES0080,치즈스틱,2700.0,
MEN1621,RES0080,아이스티,2800.0,
MEN1622,RES0080,New) 트러플치즈버거 SET,10300.0,트러플크림소스의 깊고 진한 풍미를 느낄 수 있는 트러플치즈버거
MEN1623,RES0080,코울슬로,2500.0,
MEN1624,RES0080,버거리버거 세트,10900.0,"신선한 야채, 담백한 치즈, 짭짤바삭한 베이컨! 버거리 시그니처버거"
MEN1625,RES0080,버거리버거,7200.0,"신선한 야채, 담백한 치즈, 짭짤바삭한 베이컨! 버거리 시그니처버거"
MEN1626,RES0080,오렌지주스,3500.0,
MEN1627,RES0080,콘샐러드,2500.0,
MEN1628,RES0080,하와이안버거 세트,11200.0,구운 파인애플과 베이컨 바베큐 소스의 상큼한 조화가 매력적인 하와이안 버거
MEN1629,RES0080,하와이안버거,7500.0,구운 파인애플과 베이컨 바베큐 소스의 상큼한 조화가 매력적인 하와이안 버거
